Country,Year,ISO_code,Population,GDP,Biofuel_consumption,Biofuel_electricity,Biofuel_share_elec,Biofuel_share_energy,Coal_consumption,Coal_electricity,coal_production,Coal_share_elec,Coal_share_energy,Electricity_share_energy,Energy_cons_change_pct,Energy_per_capita,Energy_per_gdp,Fossil_electricity,fossil_fuel_consumption,Fossil_share_elec,Fossil_share_energy,gas_consumption,Gas_electricity,Gas_production,Gas_share_elec,Gas_share_energy,hydro_consumption,Hydro_electricity,Hydro_share_elec,Hydro_share_energy,low_carbon_consumption,Low_carbon_share_elec,Low_carbon_share_energy,Nuclear_consumption,Nuclear_electricity,Nuclear_share_elec,Nuclear_share_energy,oil_consumption,oil_electricity,oil_production,Oil_share_elec,Oil_share_energy,Primary_energy_consumption,renewables_consumption,Renewables_electricity,Renewables_share_elec,Renewables_share_energy,solar_consumption,Solar_electricity,Solar_share_elec,Solar_share_energy,wind_consumption,Wind_electricity,Wind_share_elec,wind_share_energy
Norway,2005,NOR,4623120,314940774381,0,0.33,0.24,0,8.399,0.04,12.097,0.029,1.571,45.16,14.787,120792.133,1.773,0.73,167.396,0.532,31.315,43.941,0.38,856.709,0.277,8.22,364.753,135.69,98.863,68.236,367.151,99.468,68.685,0,0,0,0,115.055,0.31,1622.053,0.226,21.524,558.437,367.151,136.52,99.468,68.685,0.017,0,0,0.003,1.341,0.5,0.364,0.251
Norway,2006,NOR,4660487,332457531096,0.021,0.39,0.322,0.004,7.205,0.04,19.696,0.033,1.469,41.963,-8.459,109687.391,1.538,0.82,168.454,0.676,34.338,43.426,0.47,882.25,0.388,8.852,319.168,119.37,98.474,65.06,322.121,99.324,65.662,0,0,0,0,117.824,0.31,1508.654,0.256,24.018,511.197,322.121,120.4,99.324,65.662,0.019,0,0,0.004,1.701,0.64,0.528,0.347
Norway,2007,NOR,4709017,352692911227,0.319,0.39,0.287,0.06,7.923,0.04,33.495,0.029,1.495,44.487,8.123,117374.898,1.567,1.17,170.699,0.86,32.202,41.635,0.76,893.615,0.558,7.854,355.468,133.66,98.2,67.059,359.384,99.14,67.798,0,0,0,0,121.141,0.37,1390.942,0.272,22.853,552.72,359.384,134.94,99.14,67.798,0.019,0,0,0.004,2.372,0.89,0.654,0.448
Norway,2008,NOR,4768097,364943654963,0.912,0.4,0.283,0.17,8.165,0.04,28.207,0.028,1.524,46.189,1.3,117427.766,1.534,0.84,164.42,0.595,30.683,42.009,0.44,970.52,0.312,7.839,366.871,139.04,98.477,68.462,371.452,99.405,69.317,0,0,0,0,114.245,0.36,1348.037,0.255,21.319,559.907,371.452,140.35,99.405,69.317,0.02,0,0,0.004,2.409,0.91,0.645,0.45
Norway,2009,NOR,4828625,370113292846,1.087,0.23,0.176,0.221,6.5,0.04,21.719,0.031,1.319,45.623,-8.209,106436.703,1.389,4.49,159.502,3.428,32.372,39.723,4.23,995.289,3.23,8.062,328.827,125.28,95.655,66.738,333.207,96.572,67.628,0,0,0,0,113.28,0.22,1274.321,0.168,22.991,513.943,333.207,126.48,96.572,67.628,0.02,0,0,0.004,2.564,0.97,0.741,0.52
Norway,2010,NOR,4889160,383760934305,1.356,0.35,0.284,0.284,8.861,0.04,15.913,0.032,1.855,42.713,-3.115,101844.125,1.298,5.18,168.981,4.207,35.371,40.343,4.8,1045.636,3.898,8.444,304.008,116.74,94.803,63.634,308.765,95.793,64.629,0,0,0,0,119.778,0.34,1157.599,0.276,25.071,497.932,308.765,117.96,95.793,64.629,0.021,0,0,0.004,2.289,0.87,0.707,0.479
Norway,2011,NOR,4952969,399420041611,1.344,0.34,0.27,0.278,9.833,0.04,11.398,0.032,2.033,43.5,1.226,101764.828,1.262,4.02,166.241,3.192,34.376,40.243,3.71,1003.044,2.946,8.322,311.604,120.28,95.513,64.435,317.353,96.808,65.624,0,0,0,0,116.164,0.27,1096.347,0.214,24.021,504.038,317.353,121.91,96.808,65.624,0.022,0,0,0.005,3.324,1.29,1.024,0.687
Norway,2012,NOR,5018453,410276121127,1.548,0.33,0.226,0.288,9.528,0.04,10.107,0.027,1.773,47.06,11.29,111775.836,1.367,2.59,165.486,1.772,30.798,39.869,2.24,1134.886,1.532,7.42,365.268,141.72,96.949,67.978,371.847,98.228,69.202,0,0,0,0,116.09,0.31,1019.441,0.212,21.605,560.942,371.847,143.59,98.228,69.202,0.023,0,0,0.004,3.99,1.54,1.053,0.742
Norway,2013,NOR,5080126,414445317738,1.499,0.4,0.3,0.299,9.028,0.04,15.255,0.03,1.801,44.676,-6.722,102996.664,1.262,2.72,166.09,2.043,33.127,39.498,2.07,1075.566,1.555,7.878,327.719,128.14,96.245,65.363,335.291,97.957,66.873,0,0,0,0,117.565,0.61,970.706,0.458,23.448,523.236,335.291,130.42,97.957,66.873,0.025,0,0,0.005,4.811,1.88,1.412,0.959
Norway,2014,NOR,5137397,422933730082,1.494,0.25,0.177,0.288,9.889,0.04,13.775,0.028,1.904,46.033,3.575,105489.086,1.281,2.94,166.609,2.087,32.086,42.449,2.22,1064.712,1.576,8.175,344.697,135.47,96.16,66.382,352.653,97.913,67.914,0,0,0,0,114.271,0.68,992.656,0.483,22.006,541.939,352.653,137.94,97.913,67.914,0.03,0,0,0.006,5.641,2.22,1.576,1.086
Norway,2015,NOR,5189777,430788988142,1.652,0.25,0.175,0.314,8.863,0.04,9.095,0.028,1.683,45.837,1.353,105836.883,1.275,2.93,170.251,2.049,32.324,45.094,2.2,1149.701,1.538,8.562,347.6,137.3,96.014,65.997,356.444,97.951,67.676,0,0,0,0,116.294,0.69,1022.895,0.483,22.08,549.27,356.444,140.07,97.951,67.676,0.034,0,0,0.006,6.367,2.52,1.762,1.209
Norway,2016,NOR,5235974,435806553454,3.638,0.23,0.155,0.681,9.1,0.04,6.727,0.027,1.705,47.142,1.523,106500.5,1.28,2.88,165.224,1.946,30.954,43.466,2.21,1147.415,1.493,8.143,358.812,142.81,96.474,67.221,368.554,98.054,69.046,0,0,0,0,112.659,0.63,1054.462,0.426,21.106,557.634,368.554,145.15,98.054,69.046,0.06,0,0,0.011,5.317,2.11,1.425,0.996
Oman,2000,OMN,2282139,58124187550,0,0,0,0,0.003,0,0,0,0.003,8.21,41.037,48620.898,1.909,9.11,110.96,100,100,76.752,7.55,103.211,82.876,69.171,0,0,0,0,0,0,0,0,0,0,0,34.205,1.56,546.898,17.124,30.827,110.96,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2001,OMN,2310223,64949142360,0,0,0,0,0.002,0,0,0,0.001,7.906,11.024,53324.789,1.897,9.74,123.192,100,100,84.276,8.02,154.246,82.341,68.41,0,0,0,0,0,0,0,0,0,0,0,38.914,1.72,545.392,17.659,31.588,123.192,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2002,OMN,2337144,68131998222,0,0,0,0,0.004,0,0,0,0.003,7.876,6.469,56120.254,1.925,10.33,131.161,100,100,86.397,8.47,166.441,81.994,65.871,0,0,0,0,0,0,0,0,0,0,0,44.76,1.86,511.856,18.006,34.126,131.161,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2003,OMN,2363801,69978417960,0,0,0,0,0,0,0,0,0,7.868,3.787,57588.852,1.945,10.71,136.129,100,100,93.361,8.78,183.355,81.979,68.583,0,0,0,0,0,0,0,0,0,0,0,42.768,1.93,467.814,18.021,31.417,136.129,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2004,OMN,2404822,74745449481,0,0,0,0,0.009,0,0,0,0.007,8.13,3.91,58819.918,1.892,11.5,141.451,100,100,99.67,9.43,186.575,82,70.463,0,0,0,0,0,0,0,0,0,0,0,41.772,2.07,446.936,18,29.531,141.451,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2005,OMN,2459808,80936605625,0,0,0,0,0.004,0,0,0,0.002,8.103,10.372,63469.539,1.929,12.65,156.123,100,100,108.622,10.65,208.494,84.19,69.575,0,0,0,0,0,0,0,0,0,0,0,47.497,2,441.933,15.81,30.423,156.123,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2006,OMN,2514794,90553430362,0,0,0,0,0.036,0,0,0,0.021,7.791,9.265,67833.375,1.884,13.29,170.587,100,100,120.529,11.29,242.915,84.951,70.656,0,0,0,0,0,0,0,0,0,0,0,50.022,2,420.769,15.049,29.323,170.587,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2007,OMN,2570175,100681198254,0,0,0,0,0.008,0,0,0,0.005,8.236,0.86,66942.758,1.709,14.17,172.055,100,100,120.949,13.92,246.065,98.236,70.297,0,0,0,0,0,0,0,0,0,0,0,51.098,0.25,405.164,1.764,29.699,172.055,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2008,OMN,2626536,115217924982,0,0,0,0,0.014,0,0,0,0.007,7.985,16.827,76528.727,1.745,16.05,201.005,100,100,133.804,15.7,241.363,97.819,66.567,0,0,0,0,0,0,0,0,0,0,0,67.187,0.35,431.135,2.181,33.426,201.005,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2009,OMN,2684665,127016653137,0,0,0,0,0.016,0,0,0,0.008,9.252,-0.788,74281.891,1.57,18.45,199.422,100,100,135.474,18.05,239.14,97.832,67.933,0,0,0,0,0,0,0,0,0,0,0,63.932,0.4,461.242,2.168,32.058,199.422,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2010,OMN,2757450,135198273857,0,0,0,0,0.345,0,0,0,0.145,8.356,18.885,85979.016,1.754,19.81,237.083,100,100,163.808,19.37,256.978,97.779,69.093,0,0,0,0,0,0,0,0,0,0,0,72.93,0.44,490.805,2.221,30.761,237.083,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2011,OMN,3076762,132756531310,0,0,0,0,0.118,0,0,0,0.046,8.416,9.609,84460.266,1.957,21.87,259.864,100,100,180.824,21.36,271.279,97.668,69.584,0,0,0,0,0,0,0,0,0,0,0,78.922,0.51,502.569,2.332,30.37,259.864,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2012,OMN,3547104,144522749866,0,0,0,0,0.359,0,0,0,0.127,8.827,9.076,79910.391,1.961,25.02,283.451,100,100,197.156,24.41,283.22,97.562,69.556,0,0,0,0,0,0,0,0,0,0,0,85.935,0.61,523.346,2.438,30.318,283.45,0,0,0,0,0,0,0,0,0,0,0,0
Oman,2013,OMN,3833915,152076951430,0,0,0,0,0.522,0,0,0,0.164,8.262,12.055,82844.789,2.089,26.24,317.617,100,99.999,217.275,25.55,307.859,97.37,68.407,0,0,0,0,0.003,0,0.001,0,0,0,0,99.819,0.69,535.936,2.63,31.427,317.62,0.003,0,0,0.001,0.003,0,0,0.001,0,0,0,0
Oman,2014,OMN,4002444,154041791696,0,0,0,0,0.416,0,0,0,0.132,9.219,-0.52,78943.883,2.051,29.13,315.965,100,99.999,213.143,28.37,293.491,97.391,67.457,0,0,0,0,0.003,0,0.001,0,0,0,0,102.407,0.76,537.526,2.609,32.411,315.968,0.003,0,0,0.001,0.003,0,0,0.001,0,0,0,0
Oman,2015,OMN,4184898,161770059399,0,0,0,0,0.572,0,0,0,0.17,9.706,6.791,80629.07,2.086,32.75,337.414,100,99.997,230.927,31.89,307.471,97.374,68.438,0,0,0,0,0.009,0,0.003,0,0,0,0,105.916,0.86,558.6,2.626,31.39,337.424,0.009,0,0,0.003,0.009,0,0,0.003,0,0,0,0
Oman,2016,OMN,4390880,169932976616,0,0,0,0,0.641,0,0,0,0.189,10.108,0.362,77124.477,1.993,34.23,338.633,100,99.997,229.327,33.29,314.775,97.254,67.719,0,0,0,0,0.011,0,0.003,0,0,0,0,108.666,0.94,573.547,2.746,32.089,338.644,0.011,0,0,0.003,0.011,0,0,0.003,0,0,0,0
Pakistan,2000,PAK,154879124,459798536606,0,0,0,0,23.586,0.24,16.807,0.361,4.909,14.983,2.118,3123.431,1.052,48.92,426.193,73.575,88.7,179.525,21.78,179.525,32.757,37.363,48.773,17.19,25.854,10.151,54.296,26.425,11.3,2.627,0.38,0.572,0.547,223.082,26.9,35.442,40.457,46.428,483.754,51.669,17.19,25.854,10.753,0,0,0,0,0,0,0,0
Pakistan,2001,PAK,159270910,477964444881,0,0,0,0,24.481,0.28,16.963,0.388,4.978,15.895,2.356,3108.855,1.036,51.19,432.748,70.989,87.999,189.545,24.85,189.545,34.461,38.544,50.53,18.94,26.265,10.275,59.018,29.011,12.001,5.762,1.98,2.746,1.172,218.722,26.06,39.247,36.139,44.477,495.15,53.255,18.94,26.265,10.829,0,0,0,0,0,0,0,0
Pakistan,2002,PAK,163222552,504824722487,0,0,0,0,27.447,0.23,18.159,0.304,5.379,16.111,3.829,3149.744,1.018,51.62,446.136,68.127,87.431,205.493,27.01,205.493,35.647,40.271,55.939,22.35,29.497,10.963,64.136,31.873,12.569,5.194,1.8,2.376,1.018,213.196,24.38,41.982,32.176,41.781,514.109,58.941,22.35,29.497,11.551,0,0,0,0,0,0,0,0
Pakistan,2003,PAK,167110250,543920300431,0,1.2,1.462,0,29.528,0.2,17.374,0.244,5.371,16.279,7.804,3316.559,1.019,52.13,474.271,63.511,86.272,255.504,39.21,255.504,47.77,46.477,67.023,26.94,32.822,12.192,75.467,36.489,13.728,5.19,1.81,2.205,0.944,189.239,12.72,39.417,15.497,34.424,554.231,70.277,28.14,34.284,12.784,0,0,0,0,0,0,0,0
Pakistan,2004,PAK,171285999,592025705114,0,1.2,1.396,0,35.123,0.17,17.66,0.198,5.718,15.294,11.669,3613.283,1.045,57.16,533.245,66.496,86.82,306.766,43.47,306.766,50.57,49.946,71.046,25.67,29.863,11.567,80.955,33.504,13.18,6.545,1.93,2.245,1.066,191.357,13.52,40.8,15.728,31.155,618.905,74.41,26.87,31.259,12.115,0,0,0,0,0,0,0,0
Pakistan,2005,PAK,175453212,641139042718,0,1,1.058,0,38.463,0.13,18.144,0.137,6.049,16.283,3.625,3655.326,1,60.29,546.46,63.758,85.947,326.102,41.29,326.102,43.665,51.289,82.526,30.86,32.635,12.98,89.348,36.242,14.053,6.822,2.41,2.549,1.073,181.895,18.87,41.995,19.956,28.608,641.339,82.526,31.86,33.693,12.98,0,0,0,0,0,0,0,0
Pakistan,2006,PAK,179682690,685965623310,0,1.06,1.065,0,44.502,0.14,20.842,0.141,6.6,15.997,5.97,3782.373,0.991,63.97,586.635,64.272,87,333.195,35.81,333.195,35.979,49.414,80.885,31.95,32.101,11.995,87.657,35.728,13,6.773,2.55,2.562,1.004,208.938,28.02,42.02,28.152,30.986,679.627,80.885,33.01,33.166,11.995,0,0,0,0,0,0,0,0
Pakistan,2007,PAK,184493231,719253757580,0,1.25,1.3,0,55.872,0.14,19.218,0.146,7.851,14.714,5.507,3886.621,0.997,63.88,621.19,66.438,87.294,338.003,32.92,338.003,34.238,47.498,84.252,28.71,29.86,11.84,90.417,33.562,12.706,6.165,2.31,2.402,0.866,227.316,30.82,45.267,32.054,31.944,717.055,84.252,29.96,31.16,11.84,0.001,0,0,0,0,0,0,0
Pakistan,2008,PAK,189499112,746912719652,0,1.28,1.376,0,60.352,0.11,20.696,0.118,8.454,13.925,0.226,3792.511,0.962,62.21,637.138,66.885,89.249,346.076,29.68,346.076,31.911,48.478,72.135,27.78,29.868,10.105,76.748,33.115,10.751,4.609,1.74,1.871,0.646,230.71,32.42,41.35,34.856,32.317,718.677,72.139,29.06,31.244,10.105,0.004,0,0,0.001,0,0,0,0
Pakistan,2009,PAK,194376535,774880575078,0,1,1.04,0,65.051,0.12,18.261,0.125,8.786,13.929,3.713,3834.629,0.962,64.37,658.239,66.975,88.904,347.017,28.08,347.017,29.217,46.869,75.448,28.09,29.227,10.19,82.15,33.025,11.096,6.677,2.64,2.747,0.902,246.171,36.17,40.465,37.634,33.249,745.362,75.473,29.1,30.278,10.194,0.025,0,0,0.003,0,0.01,0.01,0
Pakistan,2010,PAK,199239048,805491514683,0,0.99,1.047,0,62.558,0.09,17.519,0.095,8.406,13.597,0.551,3761.661,0.93,59.16,659.922,62.577,88.675,353.484,25.88,353.484,27.375,47.498,77.63,31.81,33.647,10.431,84.285,37.423,11.325,6.62,2.56,2.708,0.89,243.88,33.19,42.071,35.107,32.77,749.47,77.665,32.82,34.715,10.436,0.035,0.01,0.011,0.005,0,0.01,0.011,0
Pakistan,2011,PAK,203746069,845096928750,0,1.11,1.171,0,59.493,0.1,16.791,0.105,7.954,13.705,0.515,3697.388,0.891,61.31,658.422,64.653,88.029,353.396,27.65,353.396,29.157,47.248,79.26,28.52,30.075,10.597,89.54,35.347,11.971,10.211,3.84,4.049,1.365,245.532,33.56,42.696,35.39,32.827,753.328,79.33,29.68,31.298,10.606,0.07,0.03,0.032,0.009,0,0.02,0.021,0
Pakistan,2012,PAK,207667129,878485024934,0,1.17,1.193,0,61.047,0.06,15.818,0.061,8.723,13.988,-6.841,3379.42,0.799,61.72,664.951,62.915,95.011,365.972,27.12,365.972,27.645,52.292,27.697,29.86,30.438,3.958,34.914,37.085,4.989,6.998,5.27,5.372,1,237.932,34.54,45.914,35.209,33.997,701.794,27.916,31.11,31.713,3.989,0.17,0.07,0.071,0.024,0.049,0.01,0.01,0.007
Pakistan,2013,PAK,211073979,918328534363,0,1.35,1.287,0,60.942,0.16,15.54,0.153,7.917,14.653,10.485,3673.495,0.844,66.72,677.611,63.616,88.025,355.857,26.67,355.857,25.429,46.227,80.527,31.87,30.387,10.461,92.187,36.384,11.975,10.902,4.4,4.195,1.416,260.812,39.89,51.974,38.034,33.881,775.379,81.284,33.76,32.189,10.559,0.371,0.14,0.133,0.048,0.387,0.4,0.381,0.05
Pakistan,2014,PAK,214264649,961516822345,0,1.92,1.779,0,65.37,0.14,17.6,0.13,8.374,14.885,1.409,3669.797,0.818,67.9,684.963,62.923,87.745,349.867,28.35,349.867,26.272,44.818,82.382,32.47,30.09,10.553,95.669,37.077,12.255,11.883,4.58,4.244,1.522,269.726,39.41,60.016,36.521,34.552,786.308,83.786,35.43,32.833,10.733,0.606,0.24,0.222,0.078,0.797,0.8,0.741,0.102
Pakistan,2015,PAK,217290884,1010825281718,0,2.15,1.906,0,67.716,0.15,17.301,0.133,8.222,14.661,5.469,3816.599,0.82,70.51,727.018,62.514,88.27,365.342,35,350.476,31.031,44.357,82.986,34.63,30.703,10.076,96.616,37.486,11.73,10.899,4.33,3.839,1.323,293.961,35.36,57.674,31.35,35.691,829.312,85.717,37.95,33.647,10.407,0.967,0.38,0.337,0.117,1.515,0.79,0.7,0.184
Pakistan,2016,PAK,220138863,1061146810870,0,1.66,1.351,0,73.571,0.62,21.328,0.504,8.228,14.803,8.576,4090.315,0.849,81.61,788.926,66.404,88.228,386.507,41.43,346.787,33.71,43.224,86.878,32.18,26.184,9.716,105.266,33.596,11.772,13.292,5.44,4.426,1.486,328.849,39.56,54.91,32.189,36.776,900.437,91.974,35.85,29.17,10.286,1.125,0.68,0.553,0.126,2.307,1.33,1.082,0.258
Pakistan,2017,PAK,223273974,1117267177186,0,1.7,1.304,0,94.116,10.91,21.703,8.369,9.946,14.784,5.726,4263.787,0.852,89.61,841.005,68.74,88.88,407.396,49.2,346.515,37.742,43.055,75.51,27.92,21.418,7.98,105.217,31.26,11.12,20.292,8.11,6.221,2.145,339.493,29.5,,22.63,35.879,951.993,84.925,32.64,25.038,8.975,1.647,0.92,0.706,0.174,4.407,2.1,1.611,0.466
Pakistan,2018,PAK,226928893,1165406508457,0,1.71,1.325,0,132.598,15.77,22.816,12.223,13.788,14.404,1.627,4263.363,0.83,86.6,853.311,67.121,88.728,435.876,57.44,342.001,44.52,45.323,73.333,27.34,21.191,7.625,108.401,32.879,11.272,23.006,9.29,7.2,2.392,284.837,13.39,,10.378,29.618,967.48,85.395,33.13,25.678,8.879,1.798,0.92,0.713,0.187,7.044,3.16,2.449,0.732
Pakistan,2019,PAK,230800908,1172330212219,0,1.71,1.267,0,142.666,25.86,36.696,19.16,14.758,15.116,0.636,4218.508,0.831,85.12,843.037,63.066,87.21,444.73,46.02,326.934,34.096,46.006,89.446,33.58,24.88,9.253,123.633,36.934,12.79,22.729,9.07,6.72,2.351,255.642,13.24,,9.81,26.446,973.635,100.903,40.78,30.214,10.438,1.733,2.61,1.934,0.179,7.793,2.88,2.134,0.806
Pakistan,2020,PAK,235001745,1202026422230,0,1.75,1.197,0,157.865,27.55,49.908,18.849,16.577,16.772,-1.434,4083.671,0.798,94.22,819.52,64.464,86.056,411.623,49.47,305.883,33.846,43.223,98.734,33.55,22.954,10.368,132.795,35.536,13.944,23.58,9.64,6.596,2.476,250.032,17.2,,11.768,26.255,959.67,109.215,42.3,28.941,11.468,1.753,4.1,2.805,0.184,6.746,2.9,1.984,0.708
Pakistan,2021,PAK,239477805,1278204948031,0,1.85,1.134,0,176.892,25.91,50.621,15.875,16.707,16.713,11.081,4451.399,0.834,101.7,915.025,62.312,86.422,448.911,48.67,326.614,29.82,42.398,92.691,33.55,20.556,8.754,143.768,37.688,13.578,38.657,15.74,9.644,3.651,289.222,27.12,,16.617,27.316,1066.011,105.111,45.77,28.044,9.927,1.767,5.79,3.548,0.167,8.454,4.58,2.806,0.798
Pakistan,2022,PAK,243700667,1318834969356,0,1.91,1.085,0,150.973,27.49,64.014,15.622,15.533,19.831,-8.153,4017.639,0.742,103.14,814.536,58.612,83.805,381.615,46.98,286.283,26.698,39.263,86.244,34.58,19.651,8.873,157.41,41.388,16.195,54.668,22.28,12.661,5.625,281.948,28.67,,16.293,29.009,979.101,102.741,50.55,28.726,10.571,2.078,7.72,4.387,0.214,11.405,6.34,3.603,1.173
Peru,2000,PER,26598328,128561599053,0,0.16,0.803,0,7.324,0.35,0.126,1.757,5.07,17.269,3.313,5540.167,1.146,3.59,99.02,18.022,68.55,3.325,0.79,3.325,3.966,2.302,44.934,16.17,81.175,31.107,45.43,81.978,31.45,0,0,0,0,88.371,2.45,60.023,12.299,61.177,147.359,45.43,16.33,81.978,31.45,0,0,0,0,0.002,0,0,0.002
Peru,2001,PER,26964610,130005019162,0,0.16,0.77,0,6.645,0.31,0.15,1.493,4.648,18.616,-0.871,5417.318,1.124,3,93.803,14.444,65.608,3.561,0.87,3.561,4.189,2.491,48.66,17.61,84.786,34.033,49.172,85.556,34.392,0,0,0,0,83.597,1.82,58.586,8.763,58.469,146.076,49.172,17.77,85.556,34.392,0,0,0,0,0.003,0,0,0.002
Peru,2002,PER,27288211,137911092694,0.173,0.19,0.864,0.118,9.1,0.78,0.174,3.547,6.219,19.196,2.397,5481.374,1.085,3.76,96.151,17.099,65.707,4.254,1.1,4.254,5.002,2.907,49.425,18.04,82.037,33.776,50.182,82.901,34.293,0,0,0,0,82.796,1.88,56.96,8.549,56.581,149.577,50.182,18.23,82.901,34.293,0,0,0,0,0.003,0,0,0.002
Peru,2003,PER,27580485,144583674826,0.176,0.2,0.872,0.122,9.766,0.77,0.126,3.358,6.762,20.469,-1.274,5354.208,1.021,4.2,93.116,18.317,64.481,5.034,1.32,5.034,5.757,3.486,50.501,18.53,80.811,34.971,51.292,81.683,35.519,0,0,0,0,78.317,2.11,55.029,9.202,54.233,147.672,51.292,18.73,81.683,35.519,0,0,0,0,0.003,0,0,0.002
Peru,2004,PER,27852190,152840586065,0.116,0.15,0.619,0.075,10.559,0.92,0.174,3.794,6.84,19.545,6.585,5651.12,1.03,6.58,106.286,27.134,68.848,8.278,2.33,8.278,9.608,5.362,47.494,17.52,72.247,30.765,48.091,72.866,31.152,0,0,0,0,87.45,3.33,54.543,13.732,56.646,157.396,48.091,17.67,72.866,31.152,0,0,0,0,0.003,0,0,0.002
Peru,2005,PER,28101175,163489485317,0.078,0.35,1.373,0.049,10.717,0.8,0.34,3.137,6.675,19.68,4.024,5826.442,1.001,7.07,111.062,27.725,69.173,14.6,4.55,14.6,17.843,9.093,48.325,18.08,70.902,30.099,49.494,72.275,30.827,0,0,0,0,85.746,1.72,61.893,6.745,53.405,163.73,49.494,18.43,72.275,30.827,0,0,0,0,0.003,0,0,0.002
Peru,2006,PER,28324488,176775277493,0.909,0.35,1.279,0.561,9.118,0.82,0.846,2.997,5.621,21.246,1.138,5846.282,0.937,7.31,107.816,26.718,66.468,17.086,4.83,17.086,17.654,10.534,52.391,19.7,72.003,32.299,54.391,73.282,33.532,0,0,0,0,81.611,1.66,64.431,6.067,50.313,165.593,54.391,20.05,73.282,33.532,0,0,0,0,0.003,0,0,0.002
Peru,2007,PER,28530704,192942634714,0.936,0.42,1.403,0.529,12.039,0.85,0.885,2.84,6.803,20.836,8.872,6318.965,0.934,9.96,122.738,33.278,69.355,25.752,8.22,25.752,27.464,14.552,51.991,19.55,65.319,29.379,54.234,66.722,30.645,0,0,0,0,84.947,0.89,63.793,2.974,48,180.285,54.234,19.97,66.722,30.645,0,0,0,0,0.003,0,0,0.002
Peru,2008,PER,28719038,211009673563,1.093,0.46,1.418,0.571,10.735,0.88,1.122,2.714,5.61,20.382,7.965,6777.529,0.922,12.93,138.521,39.87,72.394,32.694,10.11,34.979,31.175,17.086,50.289,19.04,58.711,26.282,52.823,60.13,27.606,0,0,0,0,95.092,1.94,66.306,5.982,49.697,194.644,52.823,19.5,60.13,27.606,0,0,0,0,0.003,0,0,0.002
Peru,2009,PER,28896819,212830474173,1.852,0.46,1.397,0.949,9.644,0.78,0.964,2.369,4.944,20.405,1.95,6867.194,0.932,12.97,139.531,39.399,71.531,33.437,10.43,35.858,31.683,17.141,52.241,19.49,59.204,26.781,55.534,60.601,28.469,0,0,0,0,96.45,1.76,80.166,5.346,49.445,198.44,55.534,19.95,60.601,28.469,0,0,0,0,0.003,0,0,0.002
Peru,2010,PER,29086021,230353256282,2.264,0.67,1.867,1.021,9.458,0.85,1.509,2.368,4.264,19.071,13.529,7745.521,0.978,15.18,165.214,42.296,74.487,54.238,12.23,73.149,34.076,24.453,52.219,20.04,55.837,23.543,56.59,57.704,25.513,0,0,0,0,101.518,2.1,84.637,5.851,45.769,225.286,56.59,20.71,57.704,25.513,0,0,0,0,0.003,0,0,0.001
Peru,2011,PER,29304083,244711917914,2.419,0.68,1.733,0.988,9.512,0.62,2.055,1.58,3.884,18.752,10.329,8481.961,1.016,16.96,184.509,43.232,75.344,62.929,13.99,114.805,35.661,25.697,55.848,21.59,55.034,22.805,60.38,56.768,24.656,0,0,0,0,112.069,2.35,81.036,5.99,45.763,248.556,60.38,22.27,56.768,24.656,0,0,0,0,0.003,0,0,0.001
Peru,2012,PER,29550367,259737230567,3.796,0.67,1.677,1.5,10.152,1.29,2.774,3.228,4.012,18.492,3.287,8687.723,0.988,17.88,190.22,44.745,75.173,68.618,15.65,119.581,39.164,27.117,56.783,21.35,53.428,22.44,62.824,55.255,24.827,0,0,0,0,111.45,0.94,79.841,2.352,44.044,256.725,62.824,22.08,55.255,24.827,0.154,0.06,0.15,0.061,0.003,0,0,0.001
Peru,2013,PER,29817908,274939626306,4.07,0.96,2.206,1.573,10.239,1.22,2.537,2.804,3.957,19.633,2.281,8806.167,0.955,20.04,194.076,46.058,75.009,67.027,18.06,123.991,41.508,25.905,57.083,22.31,51.276,22.062,64.66,53.942,24.991,0,0,0,0,116.811,0.76,85.067,1.747,45.147,262.581,64.66,23.47,53.942,24.991,0.504,0.2,0.46,0.195,0.003,0,0,0.001
Peru,2014,PER,30115825,281488723310,3.936,1.29,2.821,1.485,10.111,0.33,2.602,0.722,3.815,20.123,2.379,8926.504,0.955,21.78,199.364,47.627,75.228,74.316,20.89,131.272,45.681,28.043,56.516,22.2,48.546,21.326,65.648,52.373,24.772,0,0,0,0,114.936,0.56,87.707,1.225,43.37,268.829,65.648,23.95,52.373,24.772,0.507,0.2,0.437,0.191,0.655,0.26,0.569,0.247
